long_station_name,data_owner_id,dwr_sample_code,collection_date2,lab_result,field_result,rpd
26N02W22E006M,4804,N1022B1687,10/25/2022 12:20,1060,1016,-4.238921001926782
22N04W01A001M,4804,N1022B1688,10/25/2022 13:30,363,347,-4.507042253521127
22N04W01A002M,4804,N1022B1689,10/25/2022 13:45,751,734,-2.28956228956229
22N04W01A003M,4804,N1022B1690,10/25/2022 14:15,478,450,-6.0344827586206895
22N04W01A004M,4804,N1022B1691,10/25/2022 14:45,857,820,-4.412641621943948
(User Defined),4804,N1118B0750,11/20/2018 14:10,124,125,0.8032128514056224
Little Butte Creek at Butte Island Bridge,4804,N1118B0751,11/20/2018 15:04,126,126,0
BUTTE CR NR CHICO,4804,N1118B0752,11/20/2018 15:50,127,128,0.7843137254901961
Butte C ab Oakie Dam,4804,N1118B0754,11/20/2018 16:10,128,129,0.7782101167315175
Little Butte Creek at Butte Island Bridge,4804,N1118B0758,11/23/2018 08:10,104,104,0
(User Defined),4804,N1118B0757,11/23/2018 08:55,116,116,0
BUTTE CR NR CHICO,4804,N1118B0759,11/23/2018 09:20,115,115,0
Butte C ab Oakie Dam,4804,N1118B0761,11/23/2018 16:10,118,117,-0.851063829787234
TRINITY R A LEWISTON,4804,N1219B0436,12/10/2019 09:00,93,102,9.230769230769232
TRINITY R SF A SANDY BAR NR WILL,4804,N1219B0437,12/10/2019 11:35,202,198,-2
TRINITY R A HOOPA,4804,N1219B0438,12/10/2019 13:10,166,162,-2.4390243902439024
TRINITY R A WEITCHPEC,4804,N1219B0439,12/10/2019 14:40,164,160.3,-2.281837804501997
SALMON R A SOMESBAR,4804,N1219B0441,12/10/2019 15:40,110,107.8,-2.020202020202023
KLAMATH R A ORLEANS,4804,N1219B0440,12/10/2019 16:20,164,161.5,-1.5360983102918586
CLEAR LK 5-UP ARM,4804,N1218B0777,12/11/2018 13:20,339,334,-1.4858841010401187
EEL R A SCOTIA,4804,N1219B0447,12/11/2019 08:30,198,194.1,-1.9892884468247922
SMITH R A HIOUCHI,4804,N1219B0442,12/11/2019 08:40,123,119.2,-3.1379025598678756
KLAMATH R A KLAMATH GLEN,4804,N1219B0444,12/11/2019 11:15,160,155.5,-2.8526148969889067
REDWOOD C A ORICK,4804,N1219B0443,12/11/2019 12:00,131,127.7,-2.551217626594509
MAD R NR ARCATA,4804,N1219B0445,12/11/2019 13:05,164,159.9,-2.53164556962025
VAN DUZEN R NR BRIDGEVILLE,4804,N1219B0446,12/11/2019 15:25,168,164,-2.4096385542168677
EEL R SF NR MIRANDA,4804,N1219B0448,12/12/2019 10:35,212,207,-2.386634844868735
EEL R MF A DOS RIOS,4804,N1219B0451,12/12/2019 11:35,181,177,-2.2346368715083798
OUTLET C NR LONGVALE,4804,N1219B0449,12/12/2019 12:00,138,134,-2.941176470588235
EEL R AB OUTLET C NR DOS RIOS,4804,N1219B0450,12/12/2019 12:40,198,193,-2.557544757033248
CACHE C NF NR LOWER LAKE,4804,N1219B0452,12/12/2019 15:20,436,420,-3.7383177570093453
BEAR C NR RUMSEY,4804,N1219B0453,12/12/2019 16:10,2010,1991,-0.94976255936016
SACRAMENTO R A DELTA,4804,N0222B0009,02/01/2022 07:55,134,131,-2.2641509433962264
BATTLE C NF NR MANTON,4804,N0222B0142,02/01/2022 08:30,143,139,-2.8368794326241136
SACRAMENTO R NR MT SHASTA,4804,N0222B0008,02/01/2022 09:05,147,144,-2.0618556701030926
COW C S A CG,4804,N0222B0144,02/01/2022 09:40,99.9,97,-2.945657694261052
COW C OLD AB KILLARC PH,4804,N0222B0145,02/01/2022 10:25,104,101,-2.9268292682926833
MCCLOUD R AB SHASTA LK,4804,N0222B0010,02/01/2022 10:45,130,127,-2.3346303501945527
OAK RUN C NR OAK RUN,4804,N0222B0146,02/01/2022 11:05,101,99,-2
COW C NR MILLVILLE,4804,N0222B0147,02/01/2022 12:20,165,160,-3.076923076923077
CHURN C NR ANDERSON,4804,N0222B0011,02/01/2022 12:25,191,191,0
BEAR C NR ANDERSON,4804,N0222B0148,02/01/2022 12:55,151,146,-3.3670033670033668
STILLWATER C NR ANDERSON,4804,N0222B0149,02/01/2022 13:25,236,231,-2.141327623126338
CHICO C BIG A CHICO,4804,N0222B0062,02/02/2022 07:33,169,165,-2.3952095808383236
PIT R SF NR ALTURAS,4804,N0222B0025,02/02/2022 07:35,282,168,-50.66666666666667
PAYNES C NR RED BLUFF,4804,N0222B0203,02/02/2022 08:05,218,211,-3.263403263403263
PIT R NF A ALTURAS,4804,N0222B0026,02/02/2022 08:10,213,213,0
SACRAMENTO R A BEND BR,4804,N0222B0204,02/02/2022 08:50,158,153,-3.215434083601286
PIT R NR CANBY,4804,N0222B0027,02/02/2022 08:55,366,363,-0.823045267489712
Big Chico C A Hwy 32,4804,N0222B0056,02/02/2022 09:18,147,143,-2.7586206896551726
BATTLE CREEK AT JELLY'S FERRY ROAD BRIDGE,4804,N0222B0205,02/02/2022 09:40,151,147,-2.684563758389262
SACRAMENTO R A BALLS FERRY,4804,N0222B0206,02/02/2022 10:00,148,144,-2.73972602739726
DEER C A DEER C STATION,4804,N0222B0057,02/02/2022 10:08,77.1,75.7,-1.832460732984282
PIT R A PITTVILLE,4804,N0222B0028,02/02/2022 10:35,252,246,-2.4096385542168677
COTTONWOOD C A COTTONWOOD,4804,N0222B0207,02/02/2022 10:55,285,277,-2.8469750889679712
FALL RIVER AT GLENBURN,4804,N0222B0029,02/02/2022 11:10,158,154,-2.564102564102564
MILL C NR MINERAL,4804,N0222B0058,02/02/2022 11:24,321,317,-1.2539184952978055
COTTONWOOD C NF NR IGO,4804,N0222B0208,02/02/2022 12:10,139,122,-13.026819923371647
BATTLE C SF NR MINERAL,4804,N0222B0059,02/02/2022 12:22,70.6,69.5,-1.5703069236259735
Clear Creek near Mouth near Redding,4804,N0222B0209,02/02/2022 12:50,112,108,-3.6363636363636362
PIT R NR MONTGOMERY C,4804,N0222B0031,02/02/2022 12:50,154,150,-2.631578947368421
THOMES C A HALL RD,4804,N0222B0440,02/08/2022 08:45,204,207,1.4598540145985401
SACRAMENTO R A VINA BR NR CORNING,4804,N0222B0273,02/08/2022 08:50,165,159,-3.7037037037037033
DEER C A HWY 99E NR VINA,4804,N0222B0274,02/08/2022 09:30,153,148,-3.322259136212625
THOMES C A PASKENTA,4804,N0222B0439,02/08/2022 09:45,186,179,-3.8356164383561646
MILL C NR MO NR LOS MOLINOS,4804,N0222B0275,02/08/2022 10:15,196,191,-2.5839793281653747
ANTELOPE C NR MO NR RED BLUFF,4804,N0222B0279,02/08/2022 11:10,362,353,-2.5174825174825175
STONY CREEK AT THE NATURE CONSERVANCY,4804,N0222B0441,02/08/2022 11:30,324,373,14.060258249641318
Sac R bl Red Bluff,4804,N0222B0276,02/08/2022 12:00,157,151,-3.896103896103896
SACRAMENTO R A HAMILTON CITY,4804,N0222B0442,02/08/2022 12:15,166,157,-5.572755417956656
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N0222B0093,02/09/2022 07:23,110,106,-3.7037037037037033
NORTH HONCUT C A HWY 70,4804,N0222B0094,02/09/2022 08:27,242,233,-3.7894736842105265
SACRAMENTO R A COLUSA,4804,N0222B0349,02/09/2022 08:50,173,167,-3.5294117647058822
Yuba R A MO,4804,N0222B0095,02/09/2022 09:18,97,95,-2.083333333333333
BUTTE SLU NR MERIDIAN,4804,N0222B0351,02/09/2022 09:40,362,350,-3.3707865168539324
Bear R NR MO,4804,N0222B0096,02/09/2022 10:07,94.7,91,-3.984921917070547
SUTTER BP A R-D 1500 PP A KARNAK,4804,N0222B0352,02/09/2022 10:50,454,440,-3.131991051454139
Feather R near Verona,4804,N0222B0097,02/09/2022 11:20,109,104,-4.694835680751173
SACRAMENTO R AB COLUSA BASIN DR,4804,N0222B0353,02/09/2022 11:35,179,172,-3.9886039886039883
SAC A VERONA,4804,N0222B0099,02/09/2022 12:00,167,152,-9.404388714733543
COLUSA BAS DR NR KNIGHTS LDG,4804,N0222B0354,02/09/2022 12:10,977,955,-2.2774327122153206
SACRAMENTO R BL KNIGHTS LANDING,4804,N0222B0355,02/09/2022 12:45,221,213,-3.686635944700461
BATTLE C NF NR MANTON,4804,N0220B0178,02/10/2020 08:10,136,129,-5.283018867924529
MCCLOUD R AB SHASTA LK,4804,N0220B0007,02/10/2020 08:49,120,114,-5.128205128205128
COW C S A CG,4804,N0220B0180,02/10/2020 09:25,97,9.2,-165.34839924670433
SACRAMENTO R A DELTA,4804,N0220B0006,02/10/2020 10:14,124,117,-5.809128630705394
COW C OLD AB KILLARC PH,4804,N0220B0181,02/10/2020 10:25,94,91,-3.2432432432432434
OAK RUN C NR OAK RUN,4804,N0220B0182,02/10/2020 11:05,97,93,-4.2105263157894735
SACRAMENTO R NR MT SHASTA,4804,N0220B0005,02/10/2020 11:18,135,128,-5.323193916349809
COW C NR MILLVILLE,4804,N0220B0183,02/10/2020 11:55,148,148,0
BEAR C NR ANDERSON,4804,N0220B0184,02/10/2020 12:30,153,145,-5.369127516778524
STILLWATER C NR ANDERSON,4804,N0220B0185,02/10/2020 13:00,214,203,-5.275779376498801
CHURN C NR ANDERSON,4804,N0220B0008,02/10/2020 13:35,240,228,-5.128205128205128
PIT R SF NR ALTURAS,4804,N0220B0018,02/11/2020 07:35,382,361,-5.652759084791386
PAYNES C NR RED BLUFF,4804,N0220B0245,02/11/2020 08:00,203,191,-6.091370558375635
PIT R NF A ALTURAS,4804,N0220B0019,02/11/2020 08:03,220,209,-5.128205128205128
SACRAMENTO R A BEND BR,4804,N0220B0246,02/11/2020 08:35,143,134,-6.4981949458483745
PIT R NR CANBY,4804,N0220B0020,02/11/2020 09:21,360,341,-5.420827389443652
BATTLE CREEK AT JELLY'S FERRY ROAD BRIDGE,4804,N0220B0247,02/11/2020 09:30,146,138,-5.633802816901409
SACRAMENTO R A BALLS FERRY,4804,N0220B0248,02/11/2020 09:55,134,126,-6.153846153846154
COTTONWOOD C A COTTONWOOD,4804,N0220B0249,02/11/2020 10:30,245,231,-5.88235294117647
PIT R A PITTVILLE,4804,N0220B0021,02/11/2020 10:39,254,243,-4.426559356136821
FALL RIVER AT GLENBURN,4804,N0220B0022,02/11/2020 11:17,160,151,-5.787781350482315
COTTONWOOD C NF NR IGO,4804,N0220B0250,02/11/2020 11:30,104,97,-6.965174129353234
Clear Creek near Mouth near Redding,4804,N0220B0251,02/11/2020 12:45,101,95,-6.122448979591836
PIT R NR MONTGOMERY C,4804,N0220B0024,02/11/2020 13:25,145,138,-4.946996466431095
Sac R bl Red Bluff,4804,N0220B0324,02/18/2020 08:30,143,135,-5.755395683453238
ELDER C A GERBER,4804,N0220B0124,02/18/2020 08:40,505,496,-1.7982017982017984
BATTLE C SF NR MINERAL,4804,N0220B0414,02/18/2020 08:42,67,64,-4.580152671755725
THOMES C A HALL RD,4804,N0220B0126,02/18/2020 09:15,258,256,-0.7782101167315175
MILL C NR MINERAL,4804,N0220B0413,02/18/2020 09:21,346,331,-4.431314623338257
ANTELOPE C NR MO NR RED BLUFF,4804,N0220B0418,02/18/2020 09:30,427,402,-6.031363088057901
MILL C NR MO NR LOS MOLINOS,4804,N0220B0323,02/18/2020 10:05,189,180,-4.878048780487805
THOMES C A PASKENTA,4804,N0220B0125,02/18/2020 10:15,216,214,-0.9302325581395349
DEER C A DEER C STATION,4804,N0220B0412,02/18/2020 10:21,73,69,-5.633802816901409
DEER C A HWY 99E NR VINA,4804,N0220B0322,02/18/2020 11:05,148,139,-6.2717770034843205
Big Chico C A Hwy 32,4804,N0220B0411,02/18/2020 11:20,165,155,-6.25
SACRAMENTO R A VINA BR NR CORNING,4804,N0220B0321,02/18/2020 11:30,152,143,-6.101694915254238
BUTTE C A BUTTE MEADOWS,4804,N0220B0410,02/18/2020 11:48,109,102,-6.6350710900473935
SACRAMENTO R A HAMILTON CITY,4804,N0220B0128,02/18/2020 12:30,151,150,-0.6644518272425249
CHICO C BIG A CHICO,4804,N0220B0417,02/18/2020 13:14,192,181,-5.898123324396782
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N0220B0078,02/19/2020 07:47,116,110,-5.3097345132743365
NORTH HONCUT C A HWY 70,4804,N0220B0079,02/19/2020 09:13,248,236,-4.958677685950414
SACRAMENTO R A COLUSA,4804,N0220B0401,02/19/2020 09:25,168,158,-6.134969325153374
Yuba R A MO,4804,N0220B0080,02/19/2020 09:57,92,87,-5.58659217877095
BUTTE SLU NR MERIDIAN,4804,N0220B0403,02/19/2020 10:10,350,322,-8.333333333333332
Bear R NR MO,4804,N0220B0081,02/19/2020 10:47,216,207,-4.25531914893617
SUTTER BP A R-D 1500 PP A KARNAK,4804,N0220B0404,02/19/2020 11:15,399,377,-5.670103092783505
Feather R near Verona,4804,N0220B0082,02/19/2020 11:32,112,106,-5.5045871559633035
SAC A VERONA,4804,N0220B0084,02/19/2020 11:51,180,174,-3.389830508474576
SACRAMENTO R AB COLUSA BASIN DR,4804,N0220B0405,02/19/2020 11:55,206,195,-5.486284289276807
COLUSA BAS DR NR KNIGHTS LDG,4804,N0220B0406,02/19/2020 12:15,947,904,-4.646137223122636
SACRAMENTO R BL KNIGHTS LANDING,4804,N0220B0407,02/19/2020 12:40,272,258,-5.283018867924529
BATTLE C NF NR MANTON,4804,N0522B0755,05/03/2022 06:55,140,133,-5.128205128205128
MCCLOUD R AB SHASTA LK,4804,N0522B0718,05/03/2022 07:15,127,120,-5.668016194331984
COW C S A CG,4804,N0522B0757,05/03/2022 08:10,71.5,67,-6.4981949458483745
SACRAMENTO R A DELTA,4804,N0522B0717,05/03/2022 08:40,129,122,-5.577689243027888
COW C OLD AB KILLARC PH,4804,N0522B0758,05/03/2022 08:45,75.3,71,-5.878332194121663
OAK RUN C NR OAK RUN,4804,N0522B0759,05/03/2022 09:30,99.2,92,-7.5313807531380785
SACRAMENTO R NR MT SHASTA,4804,N0522B0716,05/03/2022 09:35,140,132,-5.88235294117647
COW C NR MILLVILLE,4804,N0522B0760,05/03/2022 10:25,122,115,-5.9071729957805905
BEAR C NR ANDERSON,4804,N0522B0761,05/03/2022 11:05,152,144,-5.405405405405405
CHURN C NR ANDERSON,4804,N0522B0719,05/03/2022 11:20,237,228,-3.870967741935484
STILLWATER C NR ANDERSON,4804,N0522B0762,05/03/2022 11:40,309,297,-3.9603960396039604
CHICO C BIG A CHICO,4804,N0522B0745,05/04/2022 05:50,185,176,-4.986149584487535
PIT R SF NR ALTURAS,4804,N0522B0729,05/04/2022 06:50,552,465,-17.10914454277286
PAYNES C NR RED BLUFF,4804,N0522B0765,05/04/2022 07:00,250,236,-5.761316872427984
PIT R NF A ALTURAS,4804,N0522B0730,05/04/2022 07:15,191,181.8,-4.93562231759656
BUTTE C A BUTTE MEADOWS,4804,N0522B0738,05/04/2022 07:34,87.2,159,58.32656376929326
SACRAMENTO R A BEND BR,4804,N0522B0766,05/04/2022 07:45,149,140,-6.228373702422145
PIT R NR CANBY,4804,N0522B0731,05/04/2022 08:00,394,373,-5.475880052151238
BATTLE CREEK AT JELLY'S FERRY ROAD BRIDGE,4804,N0522B0767,05/04/2022 08:25,137,130,-5.2434456928838955
Big Chico C A Hwy 32,4804,N0522B0739,05/04/2022 08:31,157,83,-61.66666666666667
SACRAMENTO R A BALLS FERRY,4804,N0522B0768,05/04/2022 08:50,144,136,-5.714285714285714
COTTONWOOD C A COTTONWOOD,4804,N0522B0769,05/04/2022 09:25,263,250,-5.0682261208577
DEER C A DEER C STATION,4804,N0522B0740,05/04/2022 09:38,68.2,65,-4.804804804804809
PIT R A PITTVILLE,4804,N0522B0732,05/04/2022 09:40,286,272,-5.017921146953405
FALL RIVER AT GLENBURN,4804,N0522B0733,05/04/2022 10:15,155,147,-5.298013245033113
MILL C NR MINERAL,4804,N0522B0741,05/04/2022 10:21,183,175,-4.4692737430167595
COTTONWOOD C NF NR IGO,4804,N0522B0770,05/04/2022 10:25,178,168,-5.780346820809249
BATTLE C SF NR MINERAL,4804,N0522B0742,05/04/2022 11:05,48.8,47,-3.757828810020871
Clear Creek near Mouth near Redding,4804,N0522B0771,05/04/2022 11:10,114,108,-5.405405405405405
PIT R NR MONTGOMERY C,4804,N0522B0735,05/04/2022 11:45,143,136,-5.017921146953405
SACRAMENTO R A VINA BR NR CORNING,4804,N0522B0784,05/10/2022 07:40,153,148,-3.322259136212625
DEER C A HWY 99E NR VINA,4804,N0522B0785,05/10/2022 08:05,125,121,-3.2520325203252036
MILL C NR MO NR LOS MOLINOS,4804,N0522B0786,05/10/2022 08:55,159,154,-3.1948881789137378
ANTELOPE C NR MO NR RED BLUFF,4804,N0522B0790,05/10/2022 09:40,164,159,-3.0959752321981426
THOMES C A HALL RD,4804,N0522B0821,05/10/2022 09:55,204,199,-2.481389578163772
Sac R bl Red Bluff,4804,N0522B0787,05/10/2022 10:15,149,144,-3.4129692832764507
THOMES C A PASKENTA,4804,N0522B0820,05/10/2022 11:00,162,143,-12.459016393442624
SACRAMENTO R A HAMILTON CITY,4804,N0522B0823,05/10/2022 13:20,155,152,-1.9543973941368076
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N0522B0827,05/11/2022 06:05,109,106,-2.7906976744186047
SACRAMENTO R A COLUSA,4804,N0522B0809,05/11/2022 07:10,158,154,-2.564102564102564
NORTH HONCUT C A HWY 70,4804,N0522B0828,05/11/2022 07:29,110,107,-2.7649769585253456
BUTTE SLU NR MERIDIAN,4804,N0522B0811,05/11/2022 08:00,333,328,-1.5128593040847202
Yuba R A MO,4804,N0522B0829,05/11/2022 08:21,83.4,81,-2.919708029197087
Bear R NR MO,4804,N0522B0830,05/11/2022 09:04,151,147,-2.684563758389262
SUTTER BP A R-D 1500 PP A KARNAK,4804,N0522B0812,05/11/2022 09:10,391,381,-2.5906735751295336
SACRAMENTO R AB COLUSA BASIN DR,4804,N0522B0813,05/11/2022 09:45,161,157,-2.515723270440252
Feather R near Verona,4804,N0522B0831,05/11/2022 10:19,105,102,-2.898550724637681
SACRAMENTO R BL KNIGHTS LANDING,4804,N0522B0815,05/11/2022 10:40,162,158,-2.5
SAC A VERONA,4804,N0522B0833,05/11/2022 11:10,121,116,-4.219409282700422
PIT R SF NR ALTURAS,4804,N0520B0562,05/12/2020 05:55,516,498,-3.5502958579881656
PIT R NF A ALTURAS,4804,N0520B0563,05/12/2020 06:30,309,298,-3.6243822075782535
MCCLOUD R AB SHASTA LK,4804,N0520B0534,05/12/2020 07:25,118,112,-5.217391304347826
PIT R NR CANBY,4804,N0520B0564,05/12/2020 07:25,290,280,-3.508771929824561
BATTLE C NF NR MANTON,4804,N0520B0552,05/12/2020 07:45,118,113,-4.329004329004329
SACRAMENTO R A DELTA,4804,N0520B0533,05/12/2020 08:55,126,120,-4.878048780487805
PIT R A PITTVILLE,4804,N0520B0565,05/12/2020 09:10,303,292,-3.697478991596639
COW C S A CG,4804,N0520B0554,05/12/2020 09:15,90,86,-4.545454545454546
COW C OLD AB KILLARC PH,4804,N0520B0555,05/12/2020 09:50,91,86,-5.649717514124294
FALL RIVER AT GLENBURN,4804,N0520B0566,05/12/2020 09:56,161,119,-30
SACRAMENTO R NR MT SHASTA,4804,N0520B0532,05/12/2020 10:00,128,121,-5.622489959839357
OAK RUN C NR OAK RUN,4804,N0520B0556,05/12/2020 10:30,102,98,-4
COW C NR MILLVILLE,4804,N0520B0557,05/12/2020 11:18,149,143,-4.10958904109589
CHURN C NR ANDERSON,4804,N0520B0535,05/12/2020 11:30,186,179,-3.8356164383561646
PIT R NR MONTGOMERY C,4804,N0520B0568,05/12/2020 11:40,143,138,-3.558718861209965
BEAR C NR ANDERSON,4804,N0520B0558,05/12/2020 11:45,181,174,-3.943661971830986
STILLWATER C NR ANDERSON,4804,N0520B0559,05/12/2020 12:25,240,217,-10.065645514223196
BATTLE C SF NR MINERAL,4804,N0520B0594,05/18/2020 07:40,44,41.2,-6.572769953051637
MILL C NR MINERAL,4804,N0520B0593,05/18/2020 08:17,158,149,-5.863192182410423
DEER C A DEER C STATION,4804,N0520B0592,05/18/2020 08:56,65,61,-6.349206349206349
THOMES C A HALL RD,4804,N0520B0654,05/18/2020 09:20,269,252,-6.525911708253358
Big Chico C A Hwy 32,4804,N0520B0591,05/18/2020 09:50,132,123,-7.0588235294117645
BUTTE C A BUTTE MEADOWS,4804,N0520B0590,05/18/2020 10:32,81,76,-6.369426751592357
THOMES C A PASKENTA,4804,N0520B0653,05/18/2020 10:45,185,172,-7.282913165266107
CHICO C BIG A CHICO,4804,N0520B0597,05/18/2020 11:46,190,178,-6.521739130434782
SACRAMENTO R A HAMILTON CITY,4804,N0520B0656,05/18/2020 12:45,132,122,-7.874015748031496
BUTTE CREEK DOWNSTREAM WESTERN CANAL SIPHON,4804,N0520B0660,05/19/2020 06:00,98,91.8,-6.5331928345626995
NORTH HONCUT C A HWY 70,4804,N0520B0661,05/19/2020 07:10,179,168,-6.340057636887608
Yuba R A MO,4804,N0520B0662,05/19/2020 08:06,83,77.7,-6.596141879278155
Bear R NR MO,4804,N0520B0663,05/19/2020 08:55,169,159,-6.097560975609756
Feather R near Verona,4804,N0520B0664,05/19/2020 10:30,99,94,-5.181347150259067
BUTTE C A BUTTE MEADOWS,4804,N0822B1167,08/02/2022 06:15,116,112,-3.508771929824561
BATTLE C NF NR MANTON,4804,N0822B1193,08/02/2022 07:00,164,159,-3.0959752321981426
MCCLOUD R AB SHASTA LK,4804,N0822B1147,08/02/2022 07:10,118,115.4,-2.227934875749781
Big Chico C A Hwy 32,4804,N0822B1168,08/02/2022 07:19,185,180,-2.73972602739726
COW C S A CG,4804,N0822B1195,08/02/2022 08:30,116,113,-2.6200873362445414
DEER C A DEER C STATION,4804,N0822B1169,08/02/2022 08:30,93.6,91,-2.8169014084506983
SACRAMENTO R A DELTA,4804,N0822B1146,08/02/2022 08:48,175,174,-0.5730659025787965
MILL C NR MINERAL,4804,N0822B1170,08/02/2022 09:12,361,354,-1.9580419580419581
COW C OLD AB KILLARC PH,4804,N0822B1196,08/02/2022 09:30,113,110,-2.690582959641256
OAK RUN C NR OAK RUN,4804,N0822B1197,08/02/2022 10:00,142,139,-2.135231316725979
SACRAMENTO R NR MT SHASTA,4804,N0822B1145,08/02/2022 10:02,146,141.7,-2.9892248870351144
BATTLE C SF NR MINERAL,4804,N0822B1171,08/02/2022 10:09,75.4,75,-0.5319148936170288
COW C NR MILLVILLE,4804,N0822B1198,08/02/2022 10:45,208,207,-0.48192771084337355
BEAR C NR ANDERSON,4804,N0822B1199,08/02/2022 11:20,269,266,-1.1214953271028036
PIT R SF NR ALTURAS,4804,N0822B1158,08/03/2022 05:50,881,855,-2.995391705069124
PAYNES C NR RED BLUFF,4804,N0822B1203,08/03/2022 06:20,281,178,-44.88017429193899
PIT R NF A ALTURAS,4804,N0822B1159,08/03/2022 06:40,454,449.6,-0.9738822487826421
SACRAMENTO R A BEND BR,4804,N0822B1204,08/03/2022 07:10,146,141,-3.484320557491289
BATTLE CREEK AT JELLY'S FERRY ROAD BRIDGE,4804,N0822B1205,08/03/2022 08:00,167,163,-2.4242424242424243
PIT R NR CANBY,4804,N0822B1160,08/03/2022 08:00,198,197.9,-0.05051780752715045
SACRAMENTO R A BALLS FERRY,4804,N0822B1206,08/03/2022 08:15,146,296,67.87330316742081
COTTONWOOD C A COTTONWOOD,4804,N0822B1207,08/03/2022 08:55,299,295.6,-1.1436259670366555
PIT R A PITTVILLE,4804,N0822B1161,08/03/2022 09:45,251,249.2,-0.7197121151539431
COTTONWOOD C NF NR IGO,4804,N0822B1208,08/03/2022 10:00,254,253.4,-0.23649980291682868
FALL RIVER AT GLENBURN,4804,N0822B1162,08/03/2022 10:30,163,161.2,-1.110425663170889
Clear Creek near Mouth near Redding,4804,N0822B1209,08/03/2022 10:40,114,111,-2.666666666666667
PIT R NR MONTGOMERY C,4804,N0822B1164,08/03/2022 12:20,150,147.8,-1.477501678979173
PIT R SF NR ALTURAS,4804,N0820B0842,08/04/2020 05:50,491,449,-8.936170212765958
PIT R NF A ALTURAS,4804,N0820B0843,08/04/2020 06:25,413,371,-10.714285714285714
PIT R NR CANBY,4804,N0820B0844,08/04/2020 07:15,259,230,-11.860940695296524
BATTLE C NF NR MANTON,4804,N0820B0899,08/04/2020 07:20,157,138,-12.88135593220339
MCCLOUD R AB SHASTA LK,4804,N0820B0802,08/04/2020 07:32,117,105,-10.81081081081081
PIT R A PITTVILLE,4804,N0820B0845,08/04/2020 08:27,252,226,-10.87866108786611
COW C S A CG,4804,N0820B0901,08/04/2020 08:45,114,101,-12.093023255813954
SACRAMENTO R A DELTA,4804,N0820B0801,08/04/2020 09:10,160,146,-9.15032679738562
FALL RIVER AT GLENBURN,4804,N0820B0846,08/04/2020 09:15,160,144,-10.526315789473683
COW C OLD AB KILLARC PH,4804,N0820B0902,08/04/2020 09:30,112,99,-12.322274881516588
OAK RUN C NR OAK RUN,4804,N0820B0903,08/04/2020 10:10,121,86,-33.81642512077295
SACRAMENTO R NR MT SHASTA,4804,N0820B0800,08/04/2020 10:35,131,117,-11.29032258064516
PIT R NR MONTGOMERY C,4804,N0820B0848,08/04/2020 11:07,146,132,-10.071942446043165
COW C NR MILLVILLE,4804,N0820B0904,08/04/2020 11:20,188,171,-9.47075208913649
BEAR C NR ANDERSON,4804,N0820B0905,08/04/2020 12:00,238,215,-10.154525386313466
CHURN C NR ANDERSON,4804,N0820B0803,08/04/2020 12:25,165,149,-10.191082802547772
SACRAMENTO R A BEND BR,4804,N0820B0755,08/05/2020 07:00,130,116,-11.38211382113821
BATTLE CREEK AT JELLY'S FERRY ROAD BRIDGE,4804,N0820B0756,08/05/2020 07:40,164,142,-14.37908496732026
BATTLE C SF NR MINERAL,4804,N0820B0777,08/05/2020 07:50,69,61,-12.307692307692308
SACRAMENTO R A BALLS FERRY,4804,N0820B0757,08/05/2020 08:10,131,116,-12.145748987854251
MILL C NR MINERAL,4804,N0820B0776,08/05/2020 08:40,390,347,-11.668928086838534
COTTONWOOD C A COTTONWOOD,4804,N0820B0758,08/05/2020 08:50,216,195,-10.218978102189782
DEER C A DEER C STATION,4804,N0820B0775,08/05/2020 09:36,86,76,-12.345679012345679
COTTONWOOD C NF NR IGO,4804,N0820B0759,08/05/2020 10:00,244,221,-9.89247311827957
Big Chico C A Hwy 32,4804,N0820B0774,08/05/2020 10:36,185,162,-13.256484149855908
Clear Creek near Mouth near Redding,4804,N0820B0760,08/05/2020 10:50,97,86,-12.021857923497267
BUTTE C A BUTTE MEADOWS,4804,N0820B0773,08/05/2020 11:17,116,103,-11.87214611872146
SACRAMENTO R A VINA BR NR CORNING,4804,N0822B1222,08/09/2022 07:45,147,143.6,-2.3399862353750898
DEER C A HWY 99E NR VINA,4804,N0822B1223,08/09/2022 08:35,203,200.6,-1.189296333002976
MILL C NR MO NR LOS MOLINOS,4804,N0822B1224,08/09/2022 09:10,222,218,-1.8181818181818181
THOMES C A PASKENTA,4804,N0822B1258,08/09/2022 09:40,301,293,-2.6936026936026933
ANTELOPE C NR MO NR RED BLUFF,4804,N0822B1228,08/09/2022 10:10,219,217,-0.9174311926605505
Sac R bl Red Bluff,4804,N0822B1225,08/09/2022 10:45,144,139,-3.53356890459364
SACRAMENTO R A HAMILTON CITY,4804,N0822B1261,08/09/2022 12:00,146,145,-0.6872852233676976
SACRAMENTO R A VINA BR NR CORNING,4804,N0820B0851,08/10/2020 08:30,132,117,-12.048192771084338
DEER C A HWY 99E NR VINA,4804,N0820B0852,08/10/2020 09:00,202,183,-9.87012987012987
MILL C NR MO NR LOS MOLINOS,4804,N0820B0853,08/10/2020 10:00,222,202,-9.433962264150944
